"Step","dandy-snowflake-25 - episode/return","dandy-snowflake-25 - episode/return__MIN","dandy-snowflake-25 - episode/return__MAX","legendary-plasma-24 - episode/return","legendary-plasma-24 - episode/return__MIN","legendary-plasma-24 - episode/return__MAX","gentle-mountain-20 - episode/return","gentle-mountain-20 - episode/return__MIN","gentle-mountain-20 - episode/return__MAX"
"238582","","","","","","","3345.296630859375","3345.296630859375","3345.296630859375"
"238707","3333.561767578125","3333.561767578125","3333.561767578125","","","","","",""
"239214","","","","3291.0830078125","3291.0830078125","3291.0830078125","","",""
"239582","","","","","","","3342.72705078125","3342.72705078125","3342.72705078125"
"239707","3326.31396484375","3326.31396484375","3326.31396484375","","","","","",""
"240214","","","","3281.22119140625","3281.22119140625","3281.22119140625","","",""
"240582","","","","","","","3355.270263671875","3355.270263671875","3355.270263671875"
"240707","3335.3046875","3335.3046875","3335.3046875","","","","","",""
"241214","","","","3270.18505859375","3270.18505859375","3270.18505859375","","",""
"241582","","","","","","","3342.51416015625","3342.51416015625","3342.51416015625"
"241707","3327.89404296875","3327.89404296875","3327.89404296875","","","","","",""
"242214","","","","3279.88134765625","3279.88134765625","3279.88134765625","","",""
"242582","","","","","","","3354.093505859375","3354.093505859375","3354.093505859375"
"242707","3337.32421875","3337.32421875","3337.32421875","","","","","",""
"243214","","","","3273.4560546875","3273.4560546875","3273.4560546875","","",""
"243582","","","","","","","3331.296630859375","3331.296630859375","3331.296630859375"
"243707","3334.245361328125","3334.245361328125","3334.245361328125","","","","","",""
"244214","","","","3253.23388671875","3253.23388671875","3253.23388671875","","",""
"244582","","","","","","","3331.25634765625","3331.25634765625","3331.25634765625"
"244707","3334.695556640625","3334.695556640625","3334.695556640625","","","","","",""
"245214","","","","3287.443603515625","3287.443603515625","3287.443603515625","","",""
"245582","","","","","","","3334.865478515625","3334.865478515625","3334.865478515625"
"245707","3333.37841796875","3333.37841796875","3333.37841796875","","","","","",""
"246214","","","","3262.99755859375","3262.99755859375","3262.99755859375","","",""
"246582","","","","","","","3329.204833984375","3329.204833984375","3329.204833984375"
"246707","3328.69677734375","3328.69677734375","3328.69677734375","","","","","",""
"247214","","","","3274.92431640625","3274.92431640625","3274.92431640625","","",""
"247582","","","","","","","3340.429931640625","3340.429931640625","3340.429931640625"
"247707","3332.02099609375","3332.02099609375","3332.02099609375","","","","","",""
"248214","","","","3261.03369140625","3261.03369140625","3261.03369140625","","",""
"248582","","","","","","","3333.048095703125","3333.048095703125","3333.048095703125"
"248707","3325.647705078125","3325.647705078125","3325.647705078125","","","","","",""
"249214","","","","3274.2626953125","3274.2626953125","3274.2626953125","","",""
"249582","","","","","","","3331.197509765625","3331.197509765625","3331.197509765625"
"249707","3330.60693359375","3330.60693359375","3330.60693359375","","","","","",""
"250214","","","","3253.796142578125","3253.796142578125","3253.796142578125","","",""
"250582","","","","","","","3341.553955078125","3341.553955078125","3341.553955078125"
"250707","3327.851318359375","3327.851318359375","3327.851318359375","","","","","",""
"251214","","","","3259.7939453125","3259.7939453125","3259.7939453125","","",""
"251582","","","","","","","3313.998046875","3313.998046875","3313.998046875"
"251707","3337.5517578125","3337.5517578125","3337.5517578125","","","","","",""
"252214","","","","3265.10595703125","3265.10595703125","3265.10595703125","","",""
"252582","","","","","","","3328.98486328125","3328.98486328125","3328.98486328125"
"252707","3336.905517578125","3336.905517578125","3336.905517578125","","","","","",""
"253214","","","","3261.10986328125","3261.10986328125","3261.10986328125","","",""
"253582","","","","","","","3338.732666015625","3338.732666015625","3338.732666015625"
"253707","3332.680908203125","3332.680908203125","3332.680908203125","","","","","",""
"254214","","","","3283.04443359375","3283.04443359375","3283.04443359375","","",""
"254582","","","","","","","3330.171630859375","3330.171630859375","3330.171630859375"
"254707","3332.3515625","3332.3515625","3332.3515625","","","","","",""
"254770","","","","1755.033447265625","1755.033447265625","1755.033447265625","","",""
"255582","","","","","","","3329.02001953125","3329.02001953125","3329.02001953125"
"255707","3332.6005859375","3332.6005859375","3332.6005859375","","","","","",""
"255770","","","","3270.747802734375","3270.747802734375","3270.747802734375","","",""
"256582","","","","","","","3325.823974609375","3325.823974609375","3325.823974609375"
"256707","3348.14208984375","3348.14208984375","3348.14208984375","","","","","",""
"256770","","","","3257.669921875","3257.669921875","3257.669921875","","",""
"257582","","","","","","","3324.74658203125","3324.74658203125","3324.74658203125"
"257707","3337.17626953125","3337.17626953125","3337.17626953125","","","","","",""
"257770","","","","3240.59375","3240.59375","3240.59375","","",""
"258582","","","","","","","3339.5205078125","3339.5205078125","3339.5205078125"
"258707","3336.37158203125","3336.37158203125","3336.37158203125","","","","","",""
"258770","","","","3267.84716796875","3267.84716796875","3267.84716796875","","",""
"259582","","","","","","","3334.044921875","3334.044921875","3334.044921875"
"259707","3336.326416015625","3336.326416015625","3336.326416015625","","","","","",""
"259770","","","","3247.679931640625","3247.679931640625","3247.679931640625","","",""
"260582","","","","","","","3335.639404296875","3335.639404296875","3335.639404296875"
"260707","3335.238525390625","3335.238525390625","3335.238525390625","","","","","",""
"260770","","","","3254.6396484375","3254.6396484375","3254.6396484375","","",""
"261582","","","","","","","3330.08447265625","3330.08447265625","3330.08447265625"
"261707","3339.89794921875","3339.89794921875","3339.89794921875","","","","","",""
"261770","","","","3262.46630859375","3262.46630859375","3262.46630859375","","",""
"262582","","","","","","","3344.171142578125","3344.171142578125","3344.171142578125"
"262707","3347.326904296875","3347.326904296875","3347.326904296875","","","","","",""
"262770","","","","3242.73046875","3242.73046875","3242.73046875","","",""
"263582","","","","","","","3334.443115234375","3334.443115234375","3334.443115234375"
"263707","3342.778076171875","3342.778076171875","3342.778076171875","","","","","",""
"263770","","","","3266.551513671875","3266.551513671875","3266.551513671875","","",""
"264582","","","","","","","3346.760986328125","3346.760986328125","3346.760986328125"
"264707","3332.708984375","3332.708984375","3332.708984375","","","","","",""
"264770","","","","3261.487548828125","3261.487548828125","3261.487548828125","","",""
"265582","","","","","","","3353.980712890625","3353.980712890625","3353.980712890625"
"265707","3358.04541015625","3358.04541015625","3358.04541015625","","","","","",""
"265770","","","","3256.11669921875","3256.11669921875","3256.11669921875","","",""
"266582","","","","","","","3319.637939453125","3319.637939453125","3319.637939453125"
"266707","3339.88818359375","3339.88818359375","3339.88818359375","","","","","",""
"266770","","","","3249.3984375","3249.3984375","3249.3984375","","",""
"267582","","","","","","","3339.146240234375","3339.146240234375","3339.146240234375"
"267626","","","","","","","70.62032318115234","70.62032318115234","70.62032318115234"
"267707","3346.382568359375","3346.382568359375","3346.382568359375","","","","","",""
"267770","","","","3254.01806640625","3254.01806640625","3254.01806640625","","",""
"268626","","","","","","","3328.8935546875","3328.8935546875","3328.8935546875"
"268707","3343.679931640625","3343.679931640625","3343.679931640625","","","","","",""
"268770","","","","3254.47900390625","3254.47900390625","3254.47900390625","","",""
"269626","","","","","","","3338.134765625","3338.134765625","3338.134765625"
"269707","3341.621337890625","3341.621337890625","3341.621337890625","","","","","",""
"269770","","","","3257.74951171875","3257.74951171875","3257.74951171875","","",""
"270626","","","","","","","3338.777587890625","3338.777587890625","3338.777587890625"
"270707","3340.548583984375","3340.548583984375","3340.548583984375","","","","","",""
"270770","","","","3261.554931640625","3261.554931640625","3261.554931640625","","",""
"271626","","","","","","","3342.67919921875","3342.67919921875","3342.67919921875"
"271707","3341.093017578125","3341.093017578125","3341.093017578125","","","","","",""
"271770","","","","3263.70166015625","3263.70166015625","3263.70166015625","","",""
"272626","","","","","","","3335.2705078125","3335.2705078125","3335.2705078125"
"272707","3332.30712890625","3332.30712890625","3332.30712890625","","","","","",""
"272770","","","","3242.98974609375","3242.98974609375","3242.98974609375","","",""
"273626","","","","","","","3331.217041015625","3331.217041015625","3331.217041015625"
"273707","3337.21435546875","3337.21435546875","3337.21435546875","","","","","",""
"273770","","","","3246.564208984375","3246.564208984375","3246.564208984375","","",""
"274626","","","","","","","3338.43017578125","3338.43017578125","3338.43017578125"
"274707","3345.746337890625","3345.746337890625","3345.746337890625","","","","","",""
"274770","","","","3254.12109375","3254.12109375","3254.12109375","","",""
"275626","","","","","","","3336.60986328125","3336.60986328125","3336.60986328125"
"275707","3336.895751953125","3336.895751953125","3336.895751953125","","","","","",""
"275770","","","","3251.379638671875","3251.379638671875","3251.379638671875","","",""
"276626","","","","","","","3313.133544921875","3313.133544921875","3313.133544921875"
"276707","3339.519775390625","3339.519775390625","3339.519775390625","","","","","",""
"276770","","","","3235.9267578125","3235.9267578125","3235.9267578125","","",""
"277626","","","","","","","3330.17041015625","3330.17041015625","3330.17041015625"
"277707","3344.04638671875","3344.04638671875","3344.04638671875","","","","","",""
"277770","","","","3244.577392578125","3244.577392578125","3244.577392578125","","",""
"278626","","","","","","","3335.72998046875","3335.72998046875","3335.72998046875"
"278707","3335.336669921875","3335.336669921875","3335.336669921875","","","","","",""
"278770","","","","3268.002197265625","3268.002197265625","3268.002197265625","","",""
"279626","","","","","","","3317.905517578125","3317.905517578125","3317.905517578125"
"279707","3338.560546875","3338.560546875","3338.560546875","","","","","",""
"279770","","","","3249.90478515625","3249.90478515625","3249.90478515625","","",""
"280626","","","","","","","3327.521484375","3327.521484375","3327.521484375"
"280707","3333.472412109375","3333.472412109375","3333.472412109375","","","","","",""
"280770","","","","3260.74609375","3260.74609375","3260.74609375","","",""
"281626","","","","","","","3338.434814453125","3338.434814453125","3338.434814453125"
"281707","3339.12890625","3339.12890625","3339.12890625","","","","","",""
"281770","","","","3274.16650390625","3274.16650390625","3274.16650390625","","",""
"282626","","","","","","","3343.4853515625","3343.4853515625","3343.4853515625"
"282707","3346.043701171875","3346.043701171875","3346.043701171875","","","","","",""
"282770","","","","3256.268310546875","3256.268310546875","3256.268310546875","","",""
"283626","","","","","","","3329.690673828125","3329.690673828125","3329.690673828125"
